system_size,time,n,mean,plus_sd,minus_sd
large,13.912015324426612,810,NA,NA,NA
large,13.913740915833259,811,NA,NA,NA
large,13.91620678204633,810,NA,NA,NA
large,13.918143223869704,809,NA,NA,NA
large,13.922945954491233,808,NA,NA,NA
large,13.92310498773129,809,NA,NA,NA
large,13.925708115791691,808,NA,NA,NA
large,13.926151628878351,809,NA,NA,NA
large,13.92666124444332,808,NA,NA,NA
large,13.929514140652026,807,NA,NA,NA
large,13.930229736371654,808,NA,NA,NA
large,13.931957906215194,809,NA,NA,NA
large,13.934299902250508,810,NA,NA,NA
large,13.93506837028689,811,NA,NA,NA
large,13.942012430565049,812,NA,NA,NA
large,13.942327861038082,813,NA,NA,NA
large,13.944948902272321,814,NA,NA,NA
large,13.9464363541791,813,NA,NA,NA
large,13.947958789057543,814,NA,NA,NA
large,13.957628214222941,813,NA,NA,NA
large,13.96743465601888,814,NA,NA,NA
large,13.968240909544033,815,NA,NA,NA
large,13.96939998448462,814,NA,NA,NA
large,13.972920386591971,813,NA,NA,NA
large,13.975629640316692,814,NA,NA,NA
large,13.97618738433623,813,NA,NA,NA
large,13.990143551835114,812,NA,NA,NA
large,13.990510204495491,813,NA,NA,NA
large,13.99381496346624,814,NA,NA,NA
large,13.99992321335536,813,NA,NA,NA
large,14.001321204929793,814,NA,NA,NA
large,14.004495877937494,813,NA,NA,NA
large,14.00577795341092,814,NA,NA,NA
large,14.006545124993785,815,NA,NA,NA
large,14.008359067439608,816,NA,NA,NA
large,14.012190316856367,817,NA,NA,NA
large,14.013106184834989,818,NA,NA,NA
large,14.013196975658573,817,NA,NA,NA
large,14.017139222281664,816,NA,NA,NA
large,14.01744959422038,817,NA,NA,NA
large,14.018734290145355,816,NA,NA,NA
large,14.019772435997968,815,NA,NA,NA
large,14.022983523499397,814,NA,NA,NA
large,14.024313267468473,813,NA,NA,NA
large,14.03182020812391,812,NA,NA,NA
large,14.035788759142081,813,NA,NA,NA
large,14.040025752951793,812,NA,NA,NA
large,14.044419418603542,813,NA,NA,NA
large,14.051041443013283,812,NA,NA,NA
large,14.05263667146884,811,NA,NA,NA
large,14.054596847376796,810,NA,NA,NA
large,14.055221987760977,811,NA,NA,NA
large,14.059509084915078,810,NA,NA,NA
large,14.05985426573712,811,NA,NA,NA
large,14.060597986291672,810,NA,NA,NA
large,14.066395057864254,811,NA,NA,NA
large,14.06931514358061,810,NA,NA,NA
large,14.073573837886928,811,NA,NA,NA
large,14.07733231085797,812,NA,NA,NA
large,14.086784628686535,813,NA,NA,NA
large,14.088682338065691,812,NA,NA,NA
large,14.095075954921118,811,NA,NA,NA
large,14.11911021387911,812,NA,NA,NA
large,14.12513143760632,811,NA,NA,NA
large,14.135645868335459,810,NA,NA,NA
large,14.139053222996226,811,NA,NA,NA
large,14.148003966768345,810,NA,NA,NA
large,14.152443232171919,809,NA,NA,NA
large,14.157316754739066,810,NA,NA,NA
large,14.161402128313398,811,NA,NA,NA
large,14.164149306683102,810,NA,NA,NA
large,14.167757811686625,811,NA,NA,NA
large,14.169276468128876,812,NA,NA,NA
large,14.169450210568138,811,NA,NA,NA
large,14.173585481634404,812,NA,NA,NA
large,14.174369792224299,813,NA,NA,NA
large,14.1790665155243,814,NA,NA,NA
large,14.181601791300796,815,NA,NA,NA
large,14.184757072654007,814,NA,NA,NA
large,14.189052230629269,815,NA,NA,NA
large,14.19448815140172,814,NA,NA,NA
large,14.194925470138392,813,NA,NA,NA
large,14.199679250623895,814,NA,NA,NA
large,14.202608107601753,815,NA,NA,NA
large,14.203977974236802,814,NA,NA,NA
large,14.215907742966095,815,NA,NA,NA
large,14.221527863461382,814,NA,NA,NA
large,14.22450998689805,815,NA,NA,NA
large,14.225901965778586,814,NA,NA,NA
large,14.229307985885256,813,NA,NA,NA
large,14.23211734800873,814,NA,NA,NA
large,14.23428145826462,813,NA,NA,NA
large,14.236620050681125,812,NA,NA,NA
large,14.2466931094123,811,NA,NA,NA
large,14.249525558562853,812,NA,NA,NA
large,14.253475469508032,811,NA,NA,NA
large,14.254317576222018,812,NA,NA,NA
large,14.262180965644475,813,NA,NA,NA
large,14.266451991328656,812,NA,NA,NA
large,14.267834095270112,813,NA,NA,NA
large,14.268793632939547,814,NA,NA,NA
large,14.272278063270111,813,NA,NA,NA
large,14.27375457373879,812,NA,NA,NA
large,14.274988242366279,811,NA,NA,NA
large,14.275298731528169,810,NA,NA,NA
large,14.276812531252856,811,NA,NA,NA
large,14.280319702127588,810,NA,NA,NA
large,14.290939394374384,811,NA,NA,NA
large,14.292775596281741,810,NA,NA,NA
large,14.315799518919645,809,NA,NA,NA
large,14.31733937950011,808,NA,NA,NA
large,14.32367509101331,809,NA,NA,NA
large,14.333223016395543,808,NA,NA,NA
large,14.341332340941428,807,NA,NA,NA
large,14.344317762984076,806,NA,NA,NA
large,14.344797395887225,805,NA,NA,NA
large,14.347225972066257,806,NA,NA,NA
large,14.349428064154894,807,NA,NA,NA
large,14.355333053989886,806,NA,NA,NA
large,14.356095944858886,807,NA,NA,NA
large,14.366334505529453,808,NA,NA,NA
large,14.372207967278241,809,NA,NA,NA
large,14.37273098774094,810,NA,NA,NA
large,14.372846595214876,811,NA,NA,NA
large,14.373756260529955,810,NA,NA,NA
large,14.375048200551117,809,NA,NA,NA
large,14.38350758274482,810,NA,NA,NA
large,14.389601003516816,809,NA,NA,NA
large,14.392542807077554,808,NA,NA,NA
large,14.400475821747635,807,NA,NA,NA
large,14.400505529536606,808,NA,NA,NA
large,14.401026068738167,809,NA,NA,NA
large,14.408364791398586,810,NA,NA,NA
large,14.410568245994165,809,NA,NA,NA
large,14.422691413503921,808,NA,NA,NA
large,14.43462787198352,807,NA,NA,NA
large,14.43844811036376,808,NA,NA,NA
large,14.440847661856841,807,NA,NA,NA
large,14.442851480145647,808,NA,NA,NA
large,14.443510382123982,807,NA,NA,NA
large,14.447253522966937,806,NA,NA,NA
large,14.454408204470873,807,NA,NA,NA
large,14.456299079797711,808,NA,NA,NA
large,14.45985508399954,809,NA,NA,NA
large,14.460619366793686,810,NA,NA,NA
large,14.463539550215918,809,NA,NA,NA
large,14.466710642007515,808,NA,NA,NA
large,14.468007011960541,809,NA,NA,NA
large,14.468663925705474,808,NA,NA,NA
large,14.470172859646238,807,NA,NA,NA
large,14.471136625694085,806,NA,NA,NA
large,14.488159864156472,805,NA,NA,NA
large,14.491063673402273,806,NA,NA,NA
large,14.494067786804736,807,NA,NA,NA
large,14.497776403592,806,NA,NA,NA
large,14.50358472790461,805,NA,NA,NA
large,14.514860162520513,804,NA,NA,NA
large,14.51741189446938,805,NA,NA,NA
large,14.517818544494508,804,NA,NA,NA
large,14.51823346613396,803,NA,NA,NA
large,14.520824033581146,802,NA,NA,NA
large,14.52226824059414,803,NA,NA,NA
large,14.522743020477614,802,NA,NA,NA
large,14.528748248047364,801,NA,NA,NA
large,14.529291549200423,800,NA,NA,NA
large,14.530936416544716,801,NA,NA,NA
large,14.531435847101235,800,NA,NA,NA
large,14.545658719602153,801,NA,NA,NA
large,14.54966196260549,800,NA,NA,NA
large,14.552595764981282,801,NA,NA,NA
large,14.554363641888806,802,NA,NA,NA
large,14.55508021022969,803,NA,NA,NA
large,14.558231101672066,802,NA,NA,NA
large,14.559993595974108,801,NA,NA,NA
large,14.560545838908755,802,NA,NA,NA
large,14.564132797040381,801,NA,NA,NA
large,14.564714459530217,802,NA,NA,NA
large,14.568317122303062,803,NA,NA,NA
large,14.57427193881554,802,NA,NA,NA
large,14.58822202919156,803,NA,NA,NA
large,14.590235847348184,802,NA,NA,NA
large,14.590387707308196,803,NA,NA,NA
large,14.594312696942797,804,NA,NA,NA
large,14.596064198469858,805,NA,NA,NA
large,14.608352608918796,804,NA,NA,NA
large,14.619762476246734,803,NA,NA,NA
large,14.622641224791492,802,NA,NA,NA
large,14.630545008264978,803,NA,NA,NA
large,14.633358184398842,804,NA,NA,NA
large,14.633851964181044,803,NA,NA,NA
large,14.634203628876616,802,NA,NA,NA
large,14.635200939353554,803,NA,NA,NA
large,14.640327579962296,802,NA,NA,NA
large,14.64805942417203,801,NA,NA,NA
large,14.658076950330809,800,NA,NA,NA
large,14.658146014536845,799,NA,NA,NA
large,14.659684740537163,800,NA,NA,NA
large,14.66373641316937,801,NA,NA,NA
large,14.670179369524146,802,NA,NA,NA
large,14.670668433433518,801,NA,NA,NA
large,14.671175053551373,800,NA,NA,NA
large,14.676234533394059,799,NA,NA,NA
large,14.679628279836493,798,NA,NA,NA
large,14.679818865951072,799,NA,NA,NA
large,14.684995036869905,798,NA,NA,NA
large,14.68500322222003,797,NA,NA,NA
large,14.692347655204468,798,NA,NA,NA
large,14.702520852679797,799,NA,NA,NA
large,14.707672239841926,798,NA,NA,NA
large,14.711308712131647,799,NA,NA,NA
large,14.714963778044098,798,NA,NA,NA
large,14.720346036482542,799,NA,NA,NA
large,14.722285371439598,800,NA,NA,NA
large,14.723967504502749,801,NA,NA,NA
large,14.736256831720072,802,NA,NA,NA
large,14.736982501033651,801,NA,NA,NA
large,14.73815591030722,800,NA,NA,NA
large,14.739762347689219,799,NA,NA,NA
large,14.74077411472458,798,NA,NA,NA
large,14.749876187895545,797,NA,NA,NA
large,14.75098357116732,796,NA,NA,NA
large,14.751124366000033,797,NA,NA,NA
large,14.757969525354607,798,NA,NA,NA
large,14.758640987711813,797,NA,NA,NA
large,14.761532508495112,798,NA,NA,NA
large,14.7620145711218,797,NA,NA,NA
large,14.768539007390133,796,NA,NA,NA
large,14.76981895941672,795,NA,NA,NA
large,14.770468024085217,796,NA,NA,NA
large,14.771139709395595,797,NA,NA,NA
large,14.779197380976695,798,NA,NA,NA
large,14.7849645892786,799,NA,NA,NA
large,14.790282664011475,800,NA,NA,NA
large,14.790842666771196,799,NA,NA,NA
large,14.797337002909341,800,NA,NA,NA
large,14.803796935636818,799,NA,NA,NA
large,14.807502711904894,798,NA,NA,NA
large,14.810052519722529,799,NA,NA,NA
large,14.815707214121046,800,NA,NA,NA
large,14.821913138610551,799,NA,NA,NA
large,14.822217841320183,798,NA,NA,NA
large,14.822570831396028,799,NA,NA,NA
large,14.825803371285192,798,NA,NA,NA
large,14.8259341433188,799,NA,NA,NA
large,14.825961421085196,800,NA,NA,NA
large,14.839538888811418,799,NA,NA,NA
large,14.844566437610597,798,NA,NA,NA
large,14.846055972443033,797,NA,NA,NA
large,14.848185079524935,796,NA,NA,NA
large,14.848446962458086,795,NA,NA,NA
large,14.860333423349086,796,NA,NA,NA
large,14.861881317376191,797,NA,NA,NA
large,14.862990222750636,796,NA,NA,NA
large,14.864867633297244,795,NA,NA,NA
large,14.866290475345275,794,NA,NA,NA
large,14.869387991001503,795,NA,NA,NA
large,14.87368022141437,794,NA,NA,NA
large,14.880589430158947,793,NA,NA,NA
large,14.883020704113909,792,NA,NA,NA
large,14.891711103533629,793,NA,NA,NA
large,14.89173484632365,792,NA,NA,NA
large,14.893901455224452,793,NA,NA,NA
large,14.89536097771424,792,NA,NA,NA
large,14.900275451885273,791,NA,NA,NA
large,14.90408251332127,790,NA,NA,NA
large,14.905477139719373,791,NA,NA,NA
large,14.911935115975133,790,NA,NA,NA
large,14.912510910883947,791,NA,NA,NA
large,14.912523185961842,792,NA,NA,NA
large,14.912569533507233,793,NA,NA,NA
large,14.915333948799452,794,NA,NA,NA
large,14.918075404884119,793,NA,NA,NA
large,14.919164648878452,794,NA,NA,NA
large,14.929510465802467,795,NA,NA,NA
large,14.930907241324082,794,NA,NA,NA
large,14.9353411138236,793,NA,NA,NA
large,14.936756472516223,792,NA,NA,NA
large,14.947806025356623,793,NA,NA,NA
large,14.950716208230755,792,NA,NA,NA
large,14.95386449114548,791,NA,NA,NA
large,14.956888789794567,790,NA,NA,NA
large,14.957418311583282,791,NA,NA,NA
large,14.958087969953702,792,NA,NA,NA
large,14.96297829455708,793,NA,NA,NA
large,14.965903402659993,792,NA,NA,NA
large,14.980308124985477,791,NA,NA,NA
large,14.991864511112183,792,NA,NA,NA
large,14.99633557563528,791,NA,NA,NA
large,15.001423316666738,792,NA,NA,NA
large,15.002721708013029,793,NA,NA,NA
large,15.003089458583664,794,NA,NA,NA
large,15.004561877891266,793,NA,NA,NA
large,15.006162244158382,792,NA,NA,NA
large,15.008852148241473,793,NA,NA,NA
large,15.0170575903639,794,NA,NA,NA
large,15.02435769467839,793,NA,NA,NA
large,15.028208697819649,794,NA,NA,NA
large,15.028284136306455,793,NA,NA,NA
large,15.029247434059581,792,NA,NA,NA
large,15.031052053239325,793,NA,NA,NA
large,15.032750352017215,792,NA,NA,NA
large,15.036339436698563,793,NA,NA,NA
large,15.03727104843676,794,NA,NA,NA
large,15.04049231987692,795,NA,NA,NA
large,15.041750515384754,794,NA,NA,NA
large,15.042337053392867,793,NA,NA,NA
large,15.042508462360729,792,NA,NA,NA
large,15.044867279615358,791,NA,NA,NA
large,15.044994268154278,790,NA,NA,NA
large,15.051765617773707,791,NA,NA,NA
large,15.053416841834188,792,NA,NA,NA
large,15.053716177890701,791,NA,NA,NA
large,15.056746115485804,790,NA,NA,NA
large,15.058981057466683,789,NA,NA,NA
large,15.059508832597071,790,NA,NA,NA
large,15.06159012098731,789,NA,NA,NA
large,15.064781249176542,790,NA,NA,NA
large,15.065174358835954,791,NA,NA,NA
large,15.069654004595288,792,NA,NA,NA
large,15.077786707126025,793,NA,NA,NA
large,15.08086827981073,792,NA,NA,NA
large,15.084628974006216,791,NA,NA,NA
large,15.089243469401127,790,NA,NA,NA
large,15.092890581647461,791,NA,NA,NA
large,15.095699619642204,790,NA,NA,NA
large,15.102121204756921,789,NA,NA,NA
large,15.10359048615706,788,NA,NA,NA
large,15.10481336809392,789,NA,NA,NA
large,15.110074188023043,788,NA,NA,NA
large,15.113133337618365,789,NA,NA,NA
large,15.11664217731639,788,NA,NA,NA
large,15.120834521330485,787,NA,NA,NA
large,15.120980394898156,786,NA,NA,NA
large,15.125969473942702,787,NA,NA,NA
large,15.12693211477085,786,NA,NA,NA
large,15.136590674070831,787,NA,NA,NA
large,15.139256121849249,788,NA,NA,NA
large,15.14017741521176,787,NA,NA,NA
large,15.143505964533459,788,NA,NA,NA
large,15.14393173767071,789,NA,NA,NA
large,15.14534269178051,790,NA,NA,NA
large,15.153134627260084,791,NA,NA,NA
large,15.155356501163304,790,NA,NA,NA
large,15.155825729294598,789,NA,NA,NA
large,15.16124666014533,788,NA,NA,NA
large,15.163945936693525,789,NA,NA,NA
large,15.164135075061349,790,NA,NA,NA
large,15.167692820894313,791,NA,NA,NA
large,15.16924245243092,790,NA,NA,NA
large,15.170581741444478,789,NA,NA,NA
large,15.173833088598336,790,NA,NA,NA
large,15.176256707392126,789,NA,NA,NA
large,15.180972225235223,790,NA,NA,NA
large,15.181713770960911,791,NA,NA,NA
large,15.183434129160528,792,NA,NA,NA
large,15.183935019847878,793,NA,NA,NA
large,15.184579169338466,792,NA,NA,NA
large,15.186485300914974,793,NA,NA,NA
large,15.187238146338064,792,NA,NA,NA
large,15.188277282957394,793,NA,NA,NA
large,15.189262649551871,794,NA,NA,NA
large,15.192556261566331,793,NA,NA,NA
large,15.209657179782166,792,NA,NA,NA
large,15.211313569260463,793,NA,NA,NA
large,15.212251887459876,794,NA,NA,NA
large,15.21415222191318,795,NA,NA,NA
large,15.222519140253791,796,NA,NA,NA
large,15.22890404382729,795,NA,NA,NA
large,15.241371721915394,796,NA,NA,NA
large,15.247006396570946,797,NA,NA,NA
large,15.248956280768887,798,NA,NA,NA
large,15.258911655072904,797,NA,NA,NA
large,15.260001473343866,796,NA,NA,NA
large,15.265273676578202,797,NA,NA,NA
large,15.275088633817298,796,NA,NA,NA
large,15.276298826487839,795,NA,NA,NA
large,15.277600727115049,794,NA,NA,NA
large,15.277666221937997,795,NA,NA,NA
large,15.279165187457151,796,NA,NA,NA
large,15.280325806338917,795,NA,NA,NA
large,15.281980495801564,794,NA,NA,NA
large,15.282181427181781,795,NA,NA,NA
large,15.291273534277103,794,NA,NA,NA
large,15.293531000943625,793,NA,NA,NA
large,15.300272177352992,792,NA,NA,NA
large,15.301467332712429,793,NA,NA,NA
large,15.303302094474011,792,NA,NA,NA
large,15.308828371914677,791,NA,NA,NA
large,15.31063179932855,790,NA,NA,NA
large,15.315775244558422,789,NA,NA,NA
large,15.316300313260198,790,NA,NA,NA
large,15.320431666529686,789,NA,NA,NA
large,15.324381796284053,790,NA,NA,NA
large,15.325483002765615,791,NA,NA,NA
large,15.336722507876347,792,NA,NA,NA
large,15.33846647484923,791,NA,NA,NA
large,15.341676868798388,792,NA,NA,NA
large,15.342728001865032,793,NA,NA,NA
large,15.345481624187878,794,NA,NA,NA
large,15.345670410186925,795,NA,NA,NA
large,15.3486965925436,794,NA,NA,NA
large,15.353764933366321,795,NA,NA,NA
large,15.356224595412025,794,NA,NA,NA
large,15.362735320519604,795,NA,NA,NA
large,15.36425976182363,796,NA,NA,NA
large,15.364495696766783,797,NA,NA,NA
large,15.366999024083773,796,NA,NA,NA
large,15.36755284131013,797,NA,NA,NA
large,15.36855114165914,796,NA,NA,NA
large,15.369535489009127,797,NA,NA,NA
large,15.37100763721476,798,NA,NA,NA
large,15.37214295966263,797,NA,NA,NA
large,15.372512812522093,798,NA,NA,NA
large,15.375110878384483,797,NA,NA,NA
large,15.376148029677461,798,NA,NA,NA
large,15.376749929501067,799,NA,NA,NA
large,15.376897828519146,798,NA,NA,NA
large,15.378241612039284,797,NA,NA,NA
large,15.382083377277935,798,NA,NA,NA
large,15.390639112285493,799,NA,NA,NA
large,15.392399634687479,798,NA,NA,NA
large,15.393376246391721,799,NA,NA,NA
large,15.393603942073774,800,NA,NA,NA
large,15.397936500424382,799,NA,NA,NA
large,15.39828028022084,800,NA,NA,NA
large,15.40200680306639,799,NA,NA,NA
large,15.402814291332403,798,NA,NA,NA
large,15.414328082013439,797,NA,NA,NA
large,15.41943839289577,798,NA,NA,NA
large,15.425596433821811,797,NA,NA,NA
large,15.426436780135749,798,NA,NA,NA
large,15.428869827267034,799,NA,NA,NA
large,15.434576716691774,800,NA,NA,NA
large,15.435561392949714,799,NA,NA,NA
large,15.440940836760634,798,NA,NA,NA
large,15.442212303243688,797,NA,NA,NA
large,15.443974693582705,796,NA,NA,NA
large,15.446557515424708,795,NA,NA,NA
large,15.44705780737848,794,NA,NA,NA
large,15.447196329330144,795,NA,NA,NA
large,15.448614894767186,794,NA,NA,NA
large,15.458371323163847,795,NA,NA,NA
large,15.459626814200304,796,NA,NA,NA
large,15.465755521933874,795,NA,NA,NA
large,15.469932976994372,796,NA,NA,NA
large,15.473529245762338,795,NA,NA,NA
large,15.47379711827152,794,NA,NA,NA
large,15.474905923377813,793,NA,NA,NA
large,15.475337646984656,794,NA,NA,NA
large,15.485654760738985,795,NA,NA,NA
large,15.486949203580304,796,NA,NA,NA
large,15.487826608685904,795,NA,NA,NA
large,15.488750241998895,794,NA,NA,NA
large,15.489323284186225,795,NA,NA,NA
large,15.491131918363463,796,NA,NA,NA
large,15.497415264219773,795,NA,NA,NA
large,15.506285942925695,796,NA,NA,NA
large,15.508376312337928,795,NA,NA,NA
large,15.514298999999705,796,NA,NA,NA
large,15.516100669775406,797,NA,NA,NA
large,15.52186535251998,796,NA,NA,NA
large,15.522874077299603,795,NA,NA,NA
large,15.523354230401237,794,NA,NA,NA
large,15.52399041270891,795,NA,NA,NA
large,15.525816855771067,796,NA,NA,NA
large,15.530613519737908,797,NA,NA,NA
large,15.532617896166524,796,NA,NA,NA
large,15.549065234757242,795,NA,NA,NA
large,15.556592446379673,794,NA,NA,NA
large,15.559245631908189,795,NA,NA,NA
large,15.562224504462826,794,NA,NA,NA
large,15.562706010035631,795,NA,NA,NA
large,15.56560891371122,794,NA,NA,NA
large,15.565929455652771,795,NA,NA,NA
large,15.568319250960275,794,NA,NA,NA
large,15.570085367860333,793,NA,NA,NA
large,15.578734590229802,794,NA,NA,NA
large,15.58330258453249,795,NA,NA,NA
large,15.583510091642518,796,NA,NA,NA
large,15.592320122605598,797,NA,NA,NA
large,15.595431511771093,796,NA,NA,NA
large,15.59851327501957,797,NA,NA,NA
large,15.602487557960787,798,NA,NA,NA
large,15.606692104784319,799,NA,NA,NA
large,15.60722233648893,800,NA,NA,NA
large,15.607562934964127,799,NA,NA,NA
large,15.609777646589976,800,NA,NA,NA
large,15.610370479955584,801,NA,NA,NA
large,15.62201379327481,800,NA,NA,NA
large,15.622279079477003,799,NA,NA,NA
large,15.631942019010577,800,NA,NA,NA
large,15.632117251931023,801,NA,NA,NA
large,15.632133399376487,802,NA,NA,NA
large,15.640771173601065,801,NA,NA,NA
large,15.642326425730518,800,NA,NA,NA
large,15.64415568571867,799,NA,NA,NA
large,15.656447364412003,800,NA,NA,NA
large,15.658886635361764,799,NA,NA,NA
large,15.660896511997757,798,NA,NA,NA
large,15.662555652441608,797,NA,NA,NA
large,15.663834655537396,796,NA,NA,NA
large,15.666682922763606,795,NA,NA,NA
large,15.666850846974976,796,NA,NA,NA
large,15.67655456292189,795,NA,NA,NA
large,15.679183687780295,796,NA,NA,NA
large,15.690422672420148,797,NA,NA,NA
large,15.696965820502205,798,NA,NA,NA
large,15.697090898846085,797,NA,NA,NA
large,15.699969856688076,796,NA,NA,NA
large,15.700518850150862,797,NA,NA,NA
large,15.704623561895165,796,NA,NA,NA
large,15.709870894116547,795,NA,NA,NA
large,15.710237684627243,796,NA,NA,NA
large,15.716420530663596,795,NA,NA,NA
large,15.717601257954103,796,NA,NA,NA
large,15.728084716370653,797,NA,NA,NA
large,15.735274016135564,798,NA,NA,NA
large,15.73594497683946,797,NA,NA,NA
large,15.744419333607167,796,NA,NA,NA
large,15.744999909348316,795,NA,NA,NA
large,15.750079562126313,794,NA,NA,NA
large,15.752636902044568,793,NA,NA,NA
large,15.753113857791293,794,NA,NA,NA
large,15.760224891747962,795,NA,NA,NA
large,15.760374850026931,794,NA,NA,NA
large,15.760488281406634,795,NA,NA,NA
large,15.762411990185898,796,NA,NA,NA
large,15.769315112686572,797,NA,NA,NA
large,15.773072437033079,798,NA,NA,NA
large,15.773190195856728,799,NA,NA,NA
large,15.781700540921312,798,NA,NA,NA
large,15.782058764237084,797,NA,NA,NA
large,15.782402500782245,796,NA,NA,NA
large,15.782989971039681,795,NA,NA,NA
large,15.786748085571114,794,NA,NA,NA
large,15.789109996613131,793,NA,NA,NA
large,15.804539471016174,792,NA,NA,NA
large,15.805508491392139,793,NA,NA,NA
large,15.80804102348788,794,NA,NA,NA
large,15.811508033649632,793,NA,NA,NA
large,15.818095151482108,794,NA,NA,NA
large,15.8188916656673,793,NA,NA,NA
large,15.82188245499678,792,NA,NA,NA
large,15.822817638575813,793,NA,NA,NA
large,15.823896056981592,794,NA,NA,NA
large,15.829206198171672,795,NA,NA,NA
large,15.830096230353966,796,NA,NA,NA
large,15.831378504001462,797,NA,NA,NA
large,15.831769253930037,798,NA,NA,NA
large,15.833072330121855,799,NA,NA,NA
large,15.837850367751738,798,NA,NA,NA
large,15.844602690260755,797,NA,NA,NA
large,15.845078713227082,798,NA,NA,NA
large,15.846016065775407,797,NA,NA,NA
large,15.84780140991717,796,NA,NA,NA
large,15.848172959209434,795,NA,NA,NA
large,15.84907456834409,796,NA,NA,NA
large,15.851285970970514,795,NA,NA,NA
large,15.851960407612403,794,NA,NA,NA
large,15.854715011704014,795,NA,NA,NA
large,15.85504356747978,796,NA,NA,NA
large,15.860836510951872,795,NA,NA,NA
large,15.873135389417204,796,NA,NA,NA
large,15.873691039949172,797,NA,NA,NA
large,15.87827060784018,796,NA,NA,NA
large,15.887268501887648,795,NA,NA,NA
large,15.893837765661246,794,NA,NA,NA
large,15.899160860476742,795,NA,NA,NA
large,15.902656008070538,794,NA,NA,NA
large,15.908070071824373,795,NA,NA,NA
large,15.914021671701633,794,NA,NA,NA
large,15.914298200637868,793,NA,NA,NA
large,15.919867899503997,794,NA,NA,NA
large,15.921876383063239,795,NA,NA,NA
large,15.922385521985019,796,NA,NA,NA
large,15.922699145144152,797,NA,NA,NA
large,15.937425093892244,796,NA,NA,NA
large,15.954632558933218,797,NA,NA,NA
large,15.954641416627398,798,NA,NA,NA
large,15.956622765972702,797,NA,NA,NA
large,15.959749104717812,796,NA,NA,NA
large,15.960805090526213,795,NA,NA,NA
large,15.965299726781822,794,NA,NA,NA
large,15.972592415682254,795,NA,NA,NA
large,15.985762116769292,794,NA,NA,NA
large,15.98663935296104,793,NA,NA,NA
large,15.9883925258669,792,NA,NA,NA
large,15.991725347465874,791,NA,NA,NA
large,15.995555665122117,792,NA,NA,NA
large,16.005113849871297,791,NA,NA,NA
large,16.00670073087369,790,NA,NA,NA
large,16.00949678207614,791,NA,NA,NA
large,16.01249398823934,792,NA,NA,NA
large,16.013164966490084,791,NA,NA,NA
large,16.014300946763626,790,NA,NA,NA
large,16.01528122568235,789,NA,NA,NA
large,16.0172291788424,790,NA,NA,NA
large,16.018502095801267,789,NA,NA,NA
large,16.028724312644414,790,NA,NA,NA
large,16.030954403084504,791,NA,NA,NA
large,16.03655291573145,790,NA,NA,NA
large,16.03714971498343,791,NA,NA,NA
large,16.03802458303986,790,NA,NA,NA
large,16.038140441486707,791,NA,NA,NA
large,16.048143736304496,790,NA,NA,NA
large,16.048341729607024,791,NA,NA,NA
large,16.054719147649177,792,NA,NA,NA
large,16.055263302418282,791,NA,NA,NA
large,16.05731282483367,792,NA,NA,NA
large,16.059580953151876,791,NA,NA,NA
large,16.06112372112043,790,NA,NA,NA
large,16.061708432261348,791,NA,NA,NA
large,16.067448184458886,792,NA,NA,NA
large,16.069481720944005,791,NA,NA,NA
large,16.082153481133837,790,NA,NA,NA
large,16.085278484115193,789,NA,NA,NA
large,16.085634446756604,788,NA,NA,NA
large,16.09299520963628,789,NA,NA,NA
large,16.094927388349518,788,NA,NA,NA
large,16.09600535059899,787,NA,NA,NA
large,16.09861110564672,786,NA,NA,NA
large,16.098656621868123,787,NA,NA,NA
large,16.10185158727637,786,NA,NA,NA
large,16.10322673517229,785,NA,NA,NA
large,16.108271077059833,786,NA,NA,NA
large,16.11131868352796,787,NA,NA,NA
large,16.11278729213055,788,NA,NA,NA
large,16.11363681514308,787,NA,NA,NA
large,16.114158017698305,788,NA,NA,NA
large,16.118986645584837,787,NA,NA,NA
large,16.119755894068675,786,NA,NA,NA
large,16.122795377420204,785,NA,NA,NA
large,16.12471125760388,786,NA,NA,NA
large,16.12502059950614,785,NA,NA,NA
large,16.127693722348898,784,NA,NA,NA
large,16.128009872577465,783,NA,NA,NA
large,16.13324813620843,782,NA,NA,NA
large,16.133459077742557,783,NA,NA,NA
large,16.133938904911698,784,NA,NA,NA
large,16.139313138139514,783,NA,NA,NA
large,16.14117877676386,782,NA,NA,NA
large,16.144378011737604,781,NA,NA,NA
large,16.151762747873182,782,NA,NA,NA
large,16.155621324468054,781,NA,NA,NA
large,16.15658452709959,782,NA,NA,NA
large,16.164658488231805,781,NA,NA,NA
large,16.16667397195562,782,NA,NA,NA
large,16.177281403565587,783,NA,NA,NA
large,16.177769322745473,782,NA,NA,NA
large,16.177887985951873,781,NA,NA,NA
large,16.178593063737285,782,NA,NA,NA
large,16.178645489641404,783,NA,NA,NA
large,16.18265285696534,784,NA,NA,NA
large,16.184901983916106,785,NA,NA,NA
large,16.189066139875425,784,NA,NA,NA
large,16.190860597001503,783,NA,NA,NA
large,16.194258010890525,782,NA,NA,NA
large,16.195353855455995,783,NA,NA,NA
large,16.2033308063391,782,NA,NA,NA
large,16.20441477258853,783,NA,NA,NA
large,16.21511642219512,782,NA,NA,NA
large,16.215957978799654,783,NA,NA,NA
large,16.21874123944136,782,NA,NA,NA
large,16.221124191093487,783,NA,NA,NA
large,16.235719436288484,784,NA,NA,NA
