t,x,autocorrelation,variance,tip_time
904,145843.74119285087,8.356269003238274e-4,2274042.874568263,1800
905,145791.77343409136,8.356253266254333e-4,2277742.520990132,1800
906,145739.7634480336,8.356256043452434e-4,2281448.190154734,1800
907,145687.71120038617,8.356277335953854e-4,2285159.90202447,1800
908,145635.61665671432,8.356317145225551e-4,2288877.676644634,1800
909,145583.47978244003,8.356375473080589e-4,2292601.534143865,1800
910,145531.30054284126,8.356452321678119e-4,2296331.494734609,1800
911,145479.07890305165,8.3565476935235e-4,2300067.5787135796,1800
912,145426.8148280601,8.35666159146832e-4,2303809.806462232,1800
913,145374.50828271036,8.356794018710692e-4,2307558.1984472238,1800
914,145322.15923170064,8.356944978795199e-4,2311312.775220894,1800
915,145269.76763958303,8.357114475613137e-4,2315073.5574217346,1800
916,145217.33347076346,8.357302513402655e-4,2318840.5657748743,1800
917,145164.85668950077,8.357509096749187e-4,2322613.8210925525,1800
918,145112.3372599066,8.357734230585513e-4,2326393.344274615,1800
919,145059.775145945,8.357977920191617e-4,2330179.1563089923,1800
920,145007.17031143175,8.358240171195478e-4,2333971.2782722027,1800
921,144954.52272003406,8.358520989573395e-4,2337769.731329841,1800
922,144901.83233527024,8.358820381649805e-4,2341574.5367370695,1800
923,144849.09912050908,8.359138354097573e-4,2345385.715839125,1800
924,144796.32303896945,8.359474913938607e-4,2349203.290071826,1800
925,144743.50405371984,8.359830068544074e-4,2353027.2809620793,1800
926,144690.64212767806,8.360203825634943e-4,2356857.710128393,1800
927,144637.7372236106,8.360596193282068e-4,2360694.599281388,1800
928,144584.7893041322,8.361007179906153e-4,2364537.970224317,1800
929,144531.79833170545,8.361436794278998e-4,2368387.844853582,1800
930,144478.76426864043,8.361885045523768e-4,2372244.24515927,1800
931,144425.68707709407,8.362351943114853e-4,2376107.193225669,1800
932,144372.56671906952,8.362837496878362e-4,2379976.7112318156,1800
933,144319.4031564163,8.363341716993072e-4,2383852.8214520086,1800
934,144266.196350829,8.36386461399082e-4,2387735.546256371,1800
935,144212.9462638476,8.364406198756526e-4,2391624.9081113813,1800
936,144159.6528568564,8.364966482529084e-4,2395520.9295804165,1800
937,144106.31609108386,8.365545476901649e-4,2399423.6333243116,1800
938,144052.93592760188,8.36614319382224e-4,2403333.0421019057,1800
939,143999.5123273256,8.366759645594665e-4,2407249.1787706004,1800
940,143946.04525101263,8.367394844878351e-4,2411172.066286932,1800
941,143892.5346592628,8.368048804689345e-4,2415101.727707122,1800
942,143838.98051251748,8.36872153840122e-4,2419038.186187649,1800
943,143785.38277105906,8.369413059744966e-4,2422981.4649858302,1800
944,143731.74139501067,8.370123382810322e-4,2426931.5874603903,1800
945,143678.05634433543,8.370852522046077e-4,2430888.5770720434,1800
946,143624.3275788361,8.371600492260437e-4,2434852.457384077,1800
947,143570.55505815448,8.37236730862217e-4,2438823.2520629475,1800
948,143516.73874177097,8.373152986661023e-4,2442800.984878855,1800
949,143462.87858900393,8.373957542268666e-4,2446785.6797063574,1800
950,143408.97455900922,8.374780991699409e-4,2450777.360524966,1800
951,143355.02661077987,8.375623351570941e-4,2454776.0514197485,1800
952,143301.0347031451,8.37648463886496e-4,2458781.776581935,1800
953,143246.99879477025,8.377364870927854e-4,2462794.5603095377,1800
954,143192.91884415605,8.378264065471683e-4,2466814.4270079653,1800
955,143138.79480963794,8.379182240574917e-4,2470841.4011906357,1800
956,143084.62664938584,8.38011941468343e-4,2474875.5074796197,1800
957,143030.41432140328,8.381075606611059e-4,2478916.7706062477,1800
958,142976.15778352716,8.38205083554055e-4,2482965.2154117757,1800
959,142921.85699342692,8.38304512102496e-4,2487020.8668479873,1800
960,142867.5119086042,8.384058482987826e-4,2491083.7499778643,1800
961,142813.12248639218,8.385090941724166e-4,2495153.88997622,1800
962,142758.688683955,8.386142517901984e-4,2499231.312130358,1800
963,142704.21045828727,8.38721323256281e-4,2503316.041840726,1800
964,142649.6877662134,8.388303107122616e-4,2507408.1046215794,1800
965,142595.12056438718,8.38941216337306e-4,2511507.526101643,1800
966,142540.508809291,8.390540423482314e-4,2515614.33202478,1800
967,142485.85245723554,8.391687909995791e-4,2519728.548250678,1800
968,142431.15146435885,8.392854645837824e-4,2523850.2007555184,1800
969,142376.40578662604,8.394040654312448e-4,2527979.3156326595,1800
970,142321.6153798286,8.395245959104294e-4,2532115.9190933295,1800
971,142266.7801995838,8.396470584280079e-4,2536260.037467324,1800
972,142211.90020133407,8.397714554289406e-4,2540411.6972037023,1800
973,142156.97534034646,8.398977893965578e-4,2544570.9248714903,1800
974,142102.005571712,8.40026062852764e-4,2548737.7471603816,1800
975,142046.9908503451,8.40156278358111e-4,2552912.1908814735,1800
976,141991.93113098285,8.40288438511875e-4,2557094.2829679577,1800
977,141936.8263681846,8.404225459522413e-4,2561284.050475865,1800
978,141881.67651633112,8.405586033564033e-4,2565481.5205847886,1800
979,141826.48152962426,8.406966134407044e-4,2569686.7205986124,1800
980,141771.241362086,8.408365789607185e-4,2573899.677946262,1800
981,141715.95596755802,8.409785027113853e-4,2578120.420182427,1800
982,141660.6252997009,8.411223875271909e-4,2582348.974988345,1800
983,141605.24931199392,8.412682362822697e-4,2586585.370172525,1800
984,141549.82795773374,8.414160518905419e-4,2590829.633671528,1800
985,141494.36119003428,8.415658373058461e-4,2595081.7935507237,1800
986,141438.84896182595,8.417175955220765e-4,2599341.8780050594,1800
987,141383.2912258548,8.418713295733294e-4,2603609.915359848,1800
988,141327.68793468218,8.420270425340545e-4,2607885.934071541,1800
989,141272.03904068383,8.421847375192008e-4,2612169.9627285213,1800
990,141216.34449604916,8.423444176843192e-4,2616462.0300518987,1800
991,141160.60425278102,8.42506086225746e-4,2620762.164896303,1800
992,141104.81826269452,8.426697463807694e-4,2625070.3962506894,1800
993,141048.9864774165,8.428354014277687e-4,2629386.7532391655,1800
994,140993.1088483851,8.430030546863472e-4,2633711.2651217864,1800
995,140937.18532684873,8.43172709517508e-4,2638043.961295384,1800
996,140881.21586386557,8.433443693238354e-4,2642384.8712944067,1800
997,140825.20041030282,8.435180375496161e-4,2646734.0247917436,1800
998,140769.1389168361,8.436937176810108e-4,2651091.451599566,1800
999,140713.03133394854,8.438714132462562e-4,2655457.1816701773,1800
1000,140656.87761193028,8.440511278158059e-4,2659831.245096867,1800
1001,140600.67770087766,8.442328650024667e-4,2664213.672114769,1800
1002,140544.4315506925,8.444166284616251e-4,2668604.4931017268,1800
1003,140488.13911108143,8.446024218914139e-4,2673003.7385791605,1800
1004,140431.80033155504,8.447902490328565e-4,2677411.439212951,1800
1005,140375.4151614275,8.449801136700754e-4,2681827.6258143317,1800
1006,140318.9835498152,8.451720196304712e-4,2686252.3293407597,1800
1007,140262.5054456367,8.453659707848958e-4,2690685.580896833,1800
1008,140205.9807976115,8.455619710478192e-4,2695127.4117351887,1800
1009,140149.40955425962,8.457600243775581e-4,2699577.8532574074,1800
1010,140092.7916639005,8.459601347764696e-4,2704036.937014935,1800
1011,140036.12707465267,8.461623062911051e-4,2708504.6947100167,1800
1012,139979.41573443255,8.46366543012416e-4,2712981.1581966123,1800
1013,139922.65759095404,8.465728490759529e-4,2717466.359481347,1800
1014,139865.8525917275,8.467812286620732e-4,2721960.3307244484,1800
1015,139809.00068405923,8.469916859961519e-4,2726463.104240701,1800
1016,139752.10181505038,8.472042253487888e-4,2730974.7125004097,1800
1017,139695.15593159638,8.474188510359843e-4,2735495.1881303564,1800
1018,139638.16298038614,8.476355674193649e-4,2740024.5639147866,1800
1019,139581.12290790124,8.478543789064096e-4,2744562.8727963874,1800
1020,139524.0356604151,8.48075289950649e-4,2749110.147877256,1800
1021,139466.9011839921,8.482983050519038e-4,2753666.4224199275,1800
1022,139409.71942448692,8.485234287564799e-4,2758231.7298483495,1800
1023,139352.49032754358,8.487506656573819e-4,2762806.1037489222,1800
1024,139295.21383859497,8.489800203945637e-4,2767389.577871473,1800
1025,139237.8899028614,8.49211497655163e-4,2771982.186130326,1800
1026,139180.5184653505,8.494451021737119e-4,2776583.962605308,1800
1027,139123.09947085567,8.496808387323732e-4,2781194.941542809,1800
1028,139065.6328639559,8.499187121611952e-4,2785815.1573568145,1800
1029,139008.1185890144,8.501587273383324e-4,2790444.6446299683,1800
1030,138950.55659017805,8.504008891902366e-4,2795083.4381146426,1800
1031,138892.94681137655,8.506452026919727e-4,2799731.572734007,1800
1032,138835.28919632136,8.508916728675026e-4,2804389.083583105,1800
1033,138777.58368850502,8.511403047898218e-4,2809056.0059299543,1800
1034,138719.83023120018,8.513911035812438e-4,2813732.3752166396,1800
1035,138662.02876745877,8.516440744137304e-4,2818418.227060407,1800
1036,138604.17924011117,8.518992225090829e-4,2823113.5972547964,1800
1037,138546.28159176515,8.521565531392132e-4,2827818.521770757,1800
1038,138488.33576480523,8.524160716264003e-4,2832533.0367577802,1800
1039,138430.3417013915,8.526777833435642e-4,2837257.1785450294,1800
1040,138372.29934345893,8.52941693714565e-4,2841990.983642515,1800
1041,138314.2086327164,8.532078082144371e-4,2846734.4887422193,1800
1042,138256.06951064582,8.534761323696676e-4,2851487.730719285,1800
1043,138197.88191850108,8.537466717584984e-4,2856250.746633189,1800
1044,138139.64579730722,8.540194320111773e-4,2861023.573728919,1800
1045,138081.36108785967,8.542944188102646e-4,2865806.2494381703,1800
1046,138023.0277307229,8.545716378909342e-4,2870598.8113805554,1800
1047,137964.6456662299,8.548510950412386e-4,2875401.2973648147,1800
1048,137906.21483448087,8.551327961024058e-4,2880213.745390028,1800
1049,137847.73517534265,8.554167469691414e-4,2885036.193646851,1800
1050,137789.2066284474,8.557029535899287e-4,2889868.680518763,1800
1051,137730.6291331918,8.559914219673251e-4,2894711.244583313,1800
1052,137672.00262873617,8.562821581582928e-4,2899563.9246133775,1800
1053,137613.32705400328,8.565751682744864e-4,2904426.7595784278,1800
1054,137554.60234767752,8.568704584825843e-4,2909299.78864583,1800
1055,137495.82844820383,8.571680350045905e-4,2914183.0511820996,1800
1056,137437.00529378682,8.574679041181377e-4,2919076.5867542457,1800
1057,137378.13282238954,8.577700721568535e-4,2923980.4351310376,1800
1058,137319.2109717327,8.5807454551068e-4,2928894.636284359,1800
1059,137260.23967929362,8.583813306261836e-4,2933819.230390511,1800
1060,137201.2188823051,8.586904340068945e-4,2938754.257831584,1800
1061,137142.1485177544,8.590018622136557e-4,2943699.7591967825,1800
1062,137083.02852238223,8.593156218649487e-4,2948655.775283809,1800
1063,137023.85883268187,8.596317196372523e-4,2953622.34710022,1800
1064,136964.63938489795,8.599501622653802e-4,2958599.515864828,1800
1065,136905.37011502526,8.602709565428388e-4,2963587.3230090765,1800
1066,136846.05095880816,8.605941093221979e-4,2968585.8101784666,1800
1067,136786.6818517389,8.609196275154654e-4,2973595.019233959,1800
1068,136727.26272905697,8.612475180944078e-4,2978614.992253415,1800
1069,136667.79352574795,8.615777880909024e-4,2983645.7715330306,1800
1070,136608.27417654244,8.619104445973635e-4,2988687.399588782,1800
1071,136548.7046159147,8.622454947670889e-4,2993739.9191579116,1800
1072,136489.0847780819,8.625829458146351e-4,2998803.3732003737,1800
1073,136429.41459700267,8.62922805016254e-4,3003877.8049003505,1800
1074,136369.69400637652,8.632650797101996e-4,3008963.257667725,1800
1075,136309.92293964204,8.636097772971459e-4,3014059.7751396094,1800
1076,136250.1013299763,8.639569052406295e-4,3019167.4011818585,1800
1077,136190.22911029332,8.643064710674063e-4,3024286.179890616,1800
1078,136130.30621324337,8.646584823678558e-4,3029416.155593843,1800
1079,136070.33257121133,0.00086501294679637835,3034557.372852915,1800
1080,136010.3081163158,8.653698720718565e-4,3039709.876464149,1800
1081,135950.23278040806,8.657292659780325e-4,3044873.7114604237,1800
1082,135890.10649507062,8.660911363639328e-4,3050048.9231127617,1800
1083,135829.9291916161,8.664554911442886e-4,3055235.5569319557,1800
1084,135769.70080108612,8.668223382999797e-4,3060433.658670169,1800
1085,135709.42125425025,8.671916858784873e-4,3065643.274322602,1800
1086,135649.0904816044,8.675635419942885e-4,3070864.450129117,1800
1087,135588.70841336992,8.679379148293424e-4,3076097.23257593,1800
1088,135528.27497949227,8.683148126335008e-4,3081341.66839726,1800
1089,135467.79010963993,8.686942437249541e-4,3086597.8045770545,1800
1090,135407.25373320293,8.690762164907395e-4,3091865.688350672,1800
1091,135346.66577929177,8.694607393871904e-4,3097145.367206604,1800
1092,135286.02617673617,8.698478209403902e-4,3102436.888888218,1800
1093,135225.33485408366,8.702374697466027e-4,3107740.301395508,1800
1094,135164.59173959852,8.706296944728091e-4,3113055.652986852,1800
1095,135103.79676126043,8.710245038571709e-4,3118382.9921807847,1800
1096,135042.94984676296,8.714219067095096e-4,3123722.3677577977,1800
1097,134982.0509235127,8.718219119118192e-4,3129073.8287621476,1800
1098,134921.09991862756,8.722245284187434e-4,3134437.424503676,1800
1099,134860.09675893583,8.726297652580537e-4,3139813.2045596535,1800
1100,134799.04137097448,8.730376315311987e-4,3145201.2187766125,1800
1101,134737.9336809881,8.734481364138364e-4,3150601.5172722437,1800
1102,134676.77361492746,8.738612891562819e-4,3156014.150437269,1800
1103,134615.56109844815,8.742770990840556e-4,3161439.168937327,1800
1104,134554.29605690934,8.746955755984491e-4,3166876.6237149052,1800
1105,134492.9784153723,8.751167281770408e-4,3172326.5659912736,1800
1106,134431.608098599,8.755405663741921e-4,3177789.0472684237,1800
1107,134370.18503105096,8.759670998216454e-4,3183264.1193310325,1800
1108,134308.70913688757,8.763963382290803e-4,3188751.8342484557,1800
1109,134247.18033996492,8.768282913846292e-4,3194252.244376716,1800
1110,134185.59856383418,8.772629691554412e-4,3199765.402360503,1800
1111,134123.96373174037,8.777003814882859e-4,3205291.361135243,1800
1112,134062.2757666208,8.781405384101154e-4,3210830.1739291186,1800
1113,134000.5345911038,8.785834500286239e-4,3216381.8942651427,1800
1114,133938.74012750704,8.790291265328587e-4,3221946.5759632383,1800
1115,133876.89229783634,8.794775781938013e-4,3227524.273142351,1800
1116,133814.99102378398,8.799288153649389e-4,3233115.0402225577,1800
1117,133753.03622672742,8.803828484829109e-4,3238718.9319272167,1800
1118,133691.02782772758,8.80839688068135e-4,3244336.0032851016,1800
1119,133628.9657475275,8.812993447253753e-4,3249966.309632605,1800
1120,133566.84990655095,8.817618291443682e-4,3255609.906615915,1800
1121,133504.68022490057,8.822271521004853e-4,3261266.8501932146,1800
1122,133442.45662235675,8.826953244553474e-4,3266937.1966369497,1800
1123,133380.1790183759,8.831663571574963e-4,3272621.0025360505,1800
1124,133317.8473320887,8.83640261243009e-4,3278318.324798193,1800
1125,133255.46148229906,8.84117047836157e-4,3284029.2206521267,1800
1126,133193.021387482,8.845967281500946e-4,3289753.7476499425,1800
1127,133130.5269657825,8.850793134875085e-4,3295491.9636694356,1800
1128,133067.97813501366,8.855648152413098e-4,3301243.9269164265,1800
1129,133005.3748126551,8.86053244895313e-4,3307009.695927149,1800
1130,132942.7169158516,8.86544614024945e-4,3312789.329570641,1800
1131,132880.0043614113,8.870389342979225e-4,3318582.8870511507,1800
1132,132817.23706580396,8.875362174749546e-4,3324390.427910556,1800
1133,132754.4149451595,8.880364754104668e-4,3330212.0120308506,1800
1134,132691.53791526644,8.885397200533468e-4,3336047.6996365893,1800
1135,132628.60589156993,8.890459634476408e-4,3341897.5512973913,1800
1136,132565.6187891703,8.89555217733284e-4,3347761.627930473,1800
1137,132502.57652282141,8.900674951468557e-4,3353639.99080318,1800
1138,132439.47900692865,8.905828080223547e-4,3359532.7015355495,1800
1139,132376.32615554755,8.911011687919513e-4,3365439.822102892,1800
1140,132313.11788238204,8.916225899867292e-4,3371361.414838411,1800
1141,132249.8541007826,8.921470842374868e-4,3377297.542435827,1800
1142,132186.53472374447,8.926746642755016e-4,3383248.267952041,1800
1143,132123.15966390594,8.932053429333511e-4,3389213.6548098014,1800
1144,132059.72883354677,8.937391331457094e-4,3395193.766800424,1800
1145,131996.24214458617,8.942760479501171e-4,3401188.6680865004,1800
1146,131932.69950858114,8.948161004878487e-4,3407198.423204663,1800
1147,131869.10083672457,8.953593040047247e-4,3413223.0970683536,1800
1148,131805.44603984352,8.959056718519411e-4,3419262.754970636,1800
1149,131741.7350283972,8.964552174869166e-4,3425317.462586995,1800
1150,131677.96771247563,8.970079544741468e-4,3431387.2859782227,1800
1151,131614.14400179705,8.975638964860752e-4,3437472.2915932653,1800
1152,131550.2638057066,8.981230573039431e-4,3443572.546272142,1800
1153,131486.32703317428,8.986854508187134e-4,3449688.1172488723,1800
1154,131422.33359279315,8.992510910319213e-4,3455819.0721544335,1800
1155,131358.2833927771,8.998199920565807e-4,3461965.4790197383,1800
1156,131294.1763409593,9.003921681181203e-4,3468127.4062786424,1800
1157,131230.01234479013,9.009676335552882e-4,3474304.9227709817,1800
1158,131165.79131133517,9.015464028210696e-4,3480498.097745645,1800
1159,131101.51314727336,9.021284904836204e-4,3486707.0008636545,1800
1160,131037.17775889493,9.027139112272591e-4,3492931.702201291,1800
1161,130972.78505209951,9.03302679853397e-4,3499172.2722532446,1800
1162,130908.33493239395,9.038948112815061e-4,3505428.7819357966,1800
1163,130843.8273048905,9.044903205501094e-4,3511701.3025900153,1800
1164,130779.26207430473,9.050892228177768e-4,3517989.905984995,1800
1165,130714.6391449534,9.056915333641244e-4,3524294.664321132,1800
1166,130649.95842075242,9.062972675908244e-4,3530615.650233402,1800
1167,130585.21980521496,9.069064410226215e-4,3536952.936794704,1800
1168,130520.42320144924,9.075190693083686e-4,3543306.5975192063,1800
1169,130455.56851215614,9.081351682221098e-4,3549676.7063657474,1800
1170,130390.6556396276,9.087547536640854e-4,3556063.33774124,1800
1171,130325.68448574423,9.093778416618208e-4,3562466.5665041367,1800
1172,130260.654951973,9.100044483712564e-4,3568886.4679678986,1800
1173,130195.56693936551,9.106345900777717e-4,3575323.117904522,1800
1174,130130.42034855529,9.112682831972998e-4,3581776.5925480914,1800
1175,130065.21507975609,9.119055442774935e-4,3588246.9685983406,1800
1176,129999.95103275926,9.12546389998804e-4,3594734.3232242893,1800
1177,129934.62810693185,9.131908371756285e-4,3601238.734067878,1800
1178,129869.24620121425,9.138389027574913e-4,3607760.2792476607,1800
1179,129803.80521411783,0.00091449060383019505,3614299.0373625266,1800
1180,129738.30504372276,9.151459576170107e-4,3620855.0874954346,1800
1181,129672.74558767585,9.158049814798441e-4,3627428.509217217,1800
1182,129607.12674318794,9.164676929204604e-4,3634019.3825904047,1800
1183,129541.44840703183,9.171341095817286e-4,3640627.7881730814,1800
1184,129475.71047553992,9.17804249248812e-4,3647253.8070227704,1800
1185,129409.91284460173,9.184781298504191e-4,3653897.5207003993,1800
1186,129344.05540966152,9.19155769460078e-4,3660559.011274237,1800
1187,129278.13806571603,9.198371862974024e-4,3667238.3613239215,1800
1188,129212.16070731208,9.205223987294065e-4,3673935.6539445,1800
1189,129146.1232285441,9.212114252717872e-4,3680650.972750538,1800
1190,129080.02552305143,9.219042845902409e-4,3687384.401880199,1800
1191,129013.86748401636,9.226009955017879e-4,3694136.025999454,1800
1192,128947.6490041612,9.233015769760992e-4,3700905.930306256,1800
1193,128881.36997574613,9.240060481369275e-4,3707694.2005348117,1800
1194,128815.03029056633,9.247144282634516e-4,3714500.922959839,1800
1195,128748.62983994978,9.254267367916461e-4,3721326.184400912,1800
1196,128682.1685147546,9.261429933156921e-4,3728170.0722268345,1800
1197,128615.64620536623,9.268632175894227e-4,3735032.6743600285,1800
1198,128549.06280169525,9.275874295277681e-4,3741914.079281012,1800
1199,128482.41819317458,9.283156492082205e-4,3748814.376032889,1800
1200,128415.71226875675,9.290478968722669e-4,3755733.654225888,1800
1201,128348.94491691134,9.297841929268801e-4,3762672.004041948,1800
1202,128282.11602562241,9.305245579460818e-4,3769629.516239355,1800
1203,128215.2254823857,9.312690126724249e-4,3776606.2821574137,1800
1204,128148.27317420582,9.320175780185178e-4,3783602.393721156,1800
1205,128081.25898759383,9.327702750686087e-4,3790617.9434461333,1800
1206,128014.18280856419,9.335271250801823e-4,3797653.024443221,1800
1207,127947.04452263218,9.342881494855373e-4,3804707.730423459,1800
1208,127879.84401481097,9.350533698933908e-4,3811782.1557030035,1800
1209,127812.58116960891,9.35822808090504e-4,3818876.3952080533,1800
1210,127745.25587102675,9.365964860433459e-4,3825990.5444798716,1800
1211,127677.86800255455,9.373744258997438e-4,3833124.6996798306,1800
1212,127610.41744716906,9.381566499906077e-4,3840278.957594528,1800
1213,127542.90408733072,9.389431808316286e-4,3847453.4156409563,1800
1214,127475.32780498076,9.397340411249805e-4,3854648.1718716784,1800
1215,127407.68848153815,9.405292537610849e-4,3861863.3249801323,1800
1216,127339.98599789698,9.41328841820385e-4,3869098.9743059175,1800
1217,127272.2202344229,9.421328285751257e-4,3876355.219840169,1800
1218,127204.39107095069,9.429412374911534e-4,3883632.162230964,1800
1219,127136.49838678086,9.43754092229778e-4,3890929.9027888323,1800
1220,127068.54206067674,9.445714166496128e-4,3898248.5434922497,1800
1221,127000.52197086143,9.453932348084136e-4,3905588.186993254,1800
1222,126932.43799501473,9.462195709650002e-4,3912948.936623073,1800
1223,126864.2900102697,9.47050449581209e-4,3920330.896397811,1800
1224,126796.07789320988,9.478858953237944e-4,3927734.171024244,1800
1225,126727.80151986613,9.487259330663757e-4,3935158.8659056,1800
1226,126659.46076571303,9.495705878914541e-4,3942605.0871474575,1800
1227,126591.05550566613,9.504198850924283e-4,3950072.9415636687,1800
1228,126522.58561407839,9.512738501755917e-4,3957562.5366823557,1800
1229,126454.050964737,9.521325088622117e-4,3965073.9807519806,1800
1230,126385.45143086024,9.529958870906212e-4,3972607.3827474443,1800
1231,126316.78688509377,9.538640110183113e-4,3980162.8523762794,1800
1232,126248.05719950778,9.547369070240729e-4,3987740.500084899,1800
1233,126179.2622455932,9.556146017101626e-4,3995340.4370649024,1800
1234,126110.40189425854,9.564971219044392e-4,4002962.775259454,1800
1235,126041.47601582631,9.573844946626134e-4,4010607.6273697005,1800
1236,125972.48448002973,9.582767472704859e-4,4018275.1068613264,1800
1237,125903.42715600909,9.591739072462009e-4,4025965.3279710845,1800
1238,125834.30391230836,9.600760023425377e-4,4033678.405713459,1800
1239,125765.11461687155,9.609830605492071e-4,4041414.455887364,1800
1240,125695.85913703928,9.618951100952171e-4,4049173.5950829536,1800
1241,125626.53733954504,9.628121794512485e-4,4056955.940688438,1800
1242,125557.14909051162,9.637342973320691e-4,4064761.610897041,1800
1243,125487.69425544758,9.646614926989195e-4,4072590.7247139793,1800
1244,125418.17269924343,9.655937947620048e-4,4080443.4019635348,1800
1245,125348.58428616788,9.66531232982998e-4,4088319.7632962153,1800
1246,125278.92887986428,9.674738370775267e-4,4096219.93019594,1800
1247,125209.20634334681,9.684216370177641e-4,4104144.0249873735,1800
1248,125139.41653899655,9.693746630349949e-4,4112092.1708432846,1800
1249,125069.55932855776,9.703329456222119e-4,4120064.491791992,1800
1250,124999.63457313394,9.712965155367764e-4,4128061.1127249026,1800
1251,124929.64213318416,9.722654038031036e-4,4136082.15940413,1800
1252,124859.5818685188,9.732396417153759e-4,4144127.758470165,1800
1253,124789.45363829592,9.742192608402661e-4,4152198.0374496747,1800
1254,124719.2573010171,9.752042930197551e-4,4160293.124763337,1800
1255,124648.99271452343,9.761947703739306e-4,4168413.149733802,1800
1256,124578.65973599155,9.77190725303825e-4,4176558.2425937075,1800
1257,124508.25822192956,9.78192190494293e-4,4184728.5344937993,1800
1258,124437.78802817267,9.791991989169628e-4,4192924.157511113,1800
1259,124367.24900987942,9.802117838331938e-4,4201145.244657293,1800
1260,124296.64102152726,9.81229978797024e-4,4209391.929886941,1800
1261,124225.9639169084,9.8225381765825e-4,4217664.348106105,1800
1262,124155.21754912565,9.832833345654606e-4,4225962.635180847,1800
1263,124084.40177058785,9.843185639691757e-4,4234286.927945861,1800
1264,124013.516433006,9.85359540625e-4,4242637.364213256,1800
1265,123942.56138738834,9.86406299596769e-4,4251014.082781394,1800
1266,123871.5364840366,9.874588762597938e-4,4259417.223443814,1800
1267,123800.44157254093,9.885173063041344e-4,4267846.926998283,1800
1268,123729.27650177608,9.895816257379255e-4,4276303.335255933,1800
1269,123658.04111989624,9.906518708907056e-4,4284786.591050511,1800
1270,123586.73527433112,9.917280784168168e-4,4293296.838247694,1800
1271,123515.35881178081,9.928102852988648e-4,4301834.221754536,1800
1272,123443.91157821163,9.938985288511408e-4,4310398.8875290295,1800
1273,123372.39341885134,9.949928467231847e-4,4318990.982589758,1800
1274,123300.80417818415,9.960932769033947e-4,4327610.655025641,1800
1275,123229.1436999464,9.97199857722582e-4,4336258.054005817,1800
1276,123157.41182712172,9.98312627857665e-4,4344933.32978961,1800
1277,123085.60840193588,9.994316263353975e-4,4353636.63373662,1800
1278,123013.73326585238,0.001000556892536099,4362368.118316936,1800
1279,122941.78625956729,0.0010016884661974777,4371127.93712145,1800
1280,122869.7672230044,0.0010028263874184555,4379916.244872292,1800
1281,122797.67599531032,0.001003970696663103,4388733.197433362,1800
1282,122725.51241484926,0.0010051214347646335,4397578.951821018,1800
1283,122653.27631919814,0.0010062786429293588,4406453.6662148535,1800
1284,122580.96754514141,0.0010074423627407594,4415357.499968615,1800
1285,122508.58592866606,0.0010086126361636104,4424290.613621251,1800
1286,122436.13130495611,0.0010097895055481685,4433253.168908039,1800
1287,122363.60350838777,0.0010109730136343854,4442245.328771886,1800
1288,122291.00237252381,0.0010121632035561727,4451267.257374765,1800
1289,122218.3277301085,0.0010133601188457562,4460319.1201092405,1800
1290,122145.57941306199,0.0010145638034380665,4469401.0836101435,1800
1291,122072.75725247523,0.0010157743016751804,4478513.315766403,1800
1292,121999.86107860415,0.0010169916583108686,4487655.985732975,1800
1293,121926.89072086432,0.001018215918515137,4496829.263942934,1800
1294,121853.84600782546,0.0010194471278788455,4506033.322119707,1800
1295,121780.7267672057,0.0010206853324184453,4515268.333289425,1800
1296,121707.53282586607,0.001021930578580734,4524534.471793435,1800
1297,121634.26400980461,0.0010231829132476356,4533831.913300965,1800
1298,121560.9201441507,0.0010244423837411055,4543160.8348219115,1800
1299,121487.5010531594,0.0010257090378280951,4552521.414719808,1800
1300,121414.0065602053,0.0010269829237255772,4561913.832724899,1800
1301,121340.43648777688,0.0010282640901056325,4571338.2699474245,1800
1302,121266.79065747045,0.0010295525861005815,4580794.90889101,1800
1303,121193.06888998409,0.0010308484613082358,4590283.933466249,1800
1304,121119.27100511175,0.0010321517657971887,4599805.529004411,1800
1305,121045.39682173688,0.0010334625501121901,4609359.882271355,1800
1306,120971.44615782646,0.0010347808652795781,4618947.181481556,1800
1307,120897.41883042463,0.0010361067628127944,4628567.616312337,1800
1308,120823.31465564675,0.0010374402947180028,4638221.377918272,1800
1309,120749.13344867247,0.0010387815134997563,4647908.658945713,1800
1310,120674.87502373988,0.0010401304721667354,4657629.653547554,1800
1311,120600.53919413881,0.0010414872242375834,4667384.557398121,1800
1312,120526.12577220415,0.0010428518237468,4677173.567708257,1800
1313,120451.6345693099,0.0010442243252507541,4686996.883240598,1800
1314,120377.06539586179,0.001045604783833763,4696854.704325017,1800
1315,120302.41806129109,0.0010469932551142203,4706747.232874275,1800
1316,120227.6923740476,0.00104838979525088,4716674.672399822,1800
1317,120152.88814159307,0.001049794460949169,4726637.228027834,1800
1318,120078.00517039414,0.0010512073094676065,4736635.1065153945,1800
1319,120003.04326591546,0.001052628398624333,4746668.516266943,1800
1320,119928.00223261277,0.0010540577868036888,4756737.667350844,1800
1321,119852.88187392586,0.0010554955329629449,4766842.7715162095,1800
1322,119777.68199227107,0.001056941696639096,4776984.04220992,1800
1323,119702.40238903476,0.0010583963379556826,4787161.694593821,1800
1324,119627.04286456545,0.0010598595176298374,4797375.945562187,1800
1325,119551.60321816687,0.0010613312969793938,4807627.0137593495,1800
